,4.4699,50.5039,2020-02-12 00:33:02,8,0,1
,4.4699,50.5039,2020-02-13 18:53:02,3,0,0
,4.4699,50.5039,2020-02-07 17:53:02,3,0,0
,4.4699,50.5039,2020-02-12 07:43:02,3,1,1
,4.4699,50.5039,2020-02-12 14:43:03,2,0,2
,4.4699,50.5039,2020-02-09 20:33:03,2,0,0
,4.4699,50.5039,2020-02-04 15:43:02,1,0,0
,4.4699,50.5039,2020-02-12 07:43:02,1,0,1
,4.4699,50.5039,2020-02-12 00:03:12,1,0,1
,4.4699,50.5039,2020-02-12 14:43:03,1,0,1
,4.4699,50.5039,2020-02-08 03:43:03,1,0,1
,4.4699,50.5039,2020-02-01 02:13:26,1,0,0
Taiwan,120.9605,23.6978,2020-02-14 02:13:06,18,0,2
"Seattle, WA",-120.74,47.7511,2020-02-09 07:03:04,1,0,1
"Chicago, IL",-89.3985,40.6331,2020-02-09 19:03:03,2,0,2
"Tempe, AZ",-111.094,34.0489,2020-02-01 19:43:03,1,0,0
Macau,113.5439,22.1987,2020-02-13 14:13:06,10,0,3
Hong Kong,114.1694,22.3193,2020-02-14 09:03:12,56,1,1
"Toronto, ON",-79.3832,43.6532,2020-02-04 00:13:06,2,0,0
British Columbia,-123.121,49.2827,2020-02-07 05:43:03,4,0,0
"Orange, CA",-117.8531,33.7879,2020-02-01 19:53:03,1,0,0
"Los Angeles, CA",-118.2437,34.0522,2020-02-01 19:53:03,1,0,0
New South Wales,151.2093,-33.8688,2020-02-13 17:53:03,4,0,4
Victoria,144.9631,-37.8136,2020-02-13 17:53:03,4,0,4
Queensland,153.0251,-27.4698,2020-02-09 19:33:02,5,0,0
"London, ON",-81.2453,42.9849,2020-02-12 18:53:03,1,0,1
"Santa Clara, CA",-121.9552,37.3541,2020-02-03 00:43:02,2,0,0
South Australia,138.6007,-34.9285,2020-02-02 22:33:07,2,0,0
"Boston, MA",-71.0589,42.3601,2020-02-01 19:43:03,1,0,0
"San Benito, CA",-120.9876,36.5761,2020-02-03 03:53:02,2,0,0
"Madison, WI",-89.4012,43.0731,2020-02-05 21:53:02,1,0,0
Diamond Princess cruise ship,129.638,35.4437,2020-02-14 00:13:23,218,0,0
"San Diego County, CA",-117.1611,32.7157,2020-02-13 03:13:08,2,0,0
"San Antonio, TX",-98.4936,29.4241,2020-02-13 18:53:02,1,0,0
